Համայնք,Տեղադրման—Ամսաթիվ,Թարմացման—Ամսաթիվ,Գին,Հասցե,Տարածաշրջան,Շինության տիպ,Նորակառույց,Վերելակ,Հարկերի քանակ,Ընդհանուր մակերես,Սենյակների քանակ,Սանհանգույցների քանակ,Առաստաղի բարձրություն,Հարկ,Պատշգամբ,Կահույք,Վերանորոգում,հեռուստացույց,օդորակիչ,ինտերնետ,սառնարան,սալօջախ,միկրոալիքային վառարան,սրճեփ,սպասք լվացող մեքենա,լվացքի մեքենա,ջրատաքացուցիչ,արդուկ,ֆեն,Կարելի է երեխաների հետ,Թույլատրվում են ընտանի կենդանիներ,Կոմունալ վճարումներ,Կանխավճար,դոմոֆոն,կայանատեղի,տեսարան դեպի բակ,տեսարան դեպի փողոց,տեսարան դեպի քաղաք,տեսարան դեպի արարատ,խաղահրապարակ,տեսարան դեպի այգի,դռնապահ,չորացնող մեքենա,Հին–Հայտարարություն,Գին_մեկ_մետրի_համար,Մակերես_մեկ_սենյակի_համար
249600,2024-10-18,06.11.2024,300000,Մոնթե Մնհոնյան պողոտա 50,Երեւան,3,1,1,17,75.0,3,1,2.8,5,2,1,3,1,1,1,1,1,1,0,1,1,0,1,1,1,1,3,4,1,1,1,1,1,1,0,1,0,0,19,4000,25
326437,2024-07-24,06.11.2024,250000,Ձախ փողոց,Երևան,1,2,2,5,100.0,3,2,2.8,1,2,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,3,4,1,1,0,0,0,0,0,0,0,0,105,2500,33
305770,2023-10-31,06.11.2024,292500,Մարշալ Բաղրամյան պողոտա,Երևան,2,2,1,10,86.0,3,1,2.8,9,3,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,4,0,1,0,0,0,0,0,0,0,0,372,3401,28
326437,2024-05-18,06.11.2024,390000,,Երևան,3,1,1,16,69.0,3,1,2.8,7,2,1,2,1,1,1,1,0,0,0,1,1,0,1,0,1,1,3,4,1,1,1,0,1,1,0,0,1,0,172,5652,23
242278,2024-07-09,06.11.2024,390000,Լվովյան փողոց,Երեւան,3,1,1,6,74.0,2,1,2.8,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,2,3,4,1,1,0,0,0,0,0,0,0,1,120,5270,37
449256,2024-03-01,06.11.2024,250000,Նար–Դոսի փողոց 77,Երևան,2,2,1,10,75.0,3,1,2.8,7,2,1,2,1,1,1,1,0,0,0,0,1,0,1,1,1,1,3,4,1,1,1,1,1,1,0,1,0,0,250,3333,25
249600,2024-02-15,06.11.2024,180000,Ֆուչիկի փողոց,Երևան,1,2,2,4,40.0,1,1,2.6,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,1,0,0,0,0,0,0,0,0,265,4500,40
449256,2023-12-21,06.11.2024,330000,Վագինա Թերիանա փողոց 3/6,Երեւան,1,2,2,4,47.0,2,1,2.8,3,4,1,2,1,1,1,1,1,1,0,0,1,0,0,0,2,2,3,2,1,0,0,0,0,0,0,0,0,0,321,7021,23
242278,2023-12-19,06.11.2024,250000,Լյուքսեմբուրգն ավարտվում է,Երեւան,1,2,2,4,62.0,2,1,2.75,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,3,4,0,0,0,0,0,0,0,0,0,0,323,4032,31
305770,2022-09-05,06.11.2024,230000,Comit Avenu,Երևան,1,2,2,5,82.0,4,1,2.8,5,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,793,2804,20
249600,2024-06-14,06.11.2024,170000,Հալաբյան փողոց,Երևան,1,2,2,4,75.0,3,1,2.8,2,4,1,4,1,1,0,1,1,1,1,0,1,1,0,0,1,1,3,4,1,1,0,0,0,0,1,0,0,0,145,2266,25
305770,2022-09-04,06.11.2024,200000,Արաբկիր 51-րդ փողոց,Երեւան,2,2,1,16,92.0,2,1,2.8,5,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,0,0,0,0,0,0,0,0,0,0,794,2173,46
449256,2020-10-27,06.11.2024,390000,Տիգրան Մեծի պողոտա,Երևան,1,2,2,5,80.0,3,1,2.75,3,4,1,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,3,4,1,1,1,0,1,0,0,0,0,0,1471,4875,26
449256,2022-12-01,06.11.2024,300000,Արգիշտի փողոց 13,Երևան,3,1,1,14,55.0,2,1,3.0,10,2,1,2,1,1,1,1,1,1,1,0,1,0,1,0,1,3,3,2,1,1,1,0,1,0,1,0,0,0,706,5454,27
305770,2022-09-01,06.11.2024,210000,Comit Avenu,Երևան,1,2,2,5,57.0,2,1,2.7,2,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,797,3684,28
449256,2024-05-06,06.11.2024,450000,Մաշտոցի պողոտա 37,Երևան,1,1,2,5,110.0,3,2,3.0,4,2,1,3,1,1,1,1,0,0,0,1,1,0,1,1,1,1,3,4,1,1,1,1,1,1,0,1,0,0,184,4090,36
305770,2024-03-24,06.11.2024,250000,Կոմիտասի պողոտա,Երևան,1,2,1,7,65.0,2,1,2.8,5,4,1,4,1,1,1,1,1,1,1,0,1,0,0,0,1,2,3,4,0,1,0,0,0,0,0,0,0,0,227,3846,32
449256,2023-08-05,06.11.2024,350000,Եղիշե Չարենցի փողոց,Երևան,2,2,1,16,70.0,2,2,2.8,8,4,1,2,1,1,1,1,0,0,0,1,0,0,1,1,1,1,3,4,1,1,1,1,1,1,0,1,0,0,459,5000,35
305770,2022-12-28,06.11.2024,300000,Անտառային փողոց,Երեւան,3,1,1,6,60.0,2,1,3.0,6,2,1,2,1,1,1,1,1,0,0,1,1,0,0,0,1,2,3,2,1,1,0,0,0,0,0,0,0,0,679,5000,30
305770,2022-09-02,06.11.2024,200000,Շիրվանզադե փողոց,Երեւան,1,2,1,7,98.0,2,1,2.7,2,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,796,2040,49
449256,2024-10-24,06.11.2024,390000,Սարյանի փողոց 16,Երևան,1,2,2,5,100.0,3,2,2.8,3,2,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,2,3,4,1,1,1,1,1,1,0,1,0,0,13,3900,33
305770,2024-10-08,06.11.2024,230000,Գյուլբենկյան փողոց 2,Երևան,2,2,1,14,70.0,3,1,3.0,4,1,1,2,1,1,1,1,1,1,1,0,1,1,0,0,1,2,3,4,1,1,1,1,1,0,0,0,0,0,29,3285,23
305770,2023-10-31,06.11.2024,350000,Կոմիտասի պողոտա,Երևան,1,2,1,5,55.0,2,1,2.8,1,4,1,1,1,1,1,1,1,1,1,0,1,1,0,0,2,2,3,4,1,1,0,0,0,0,1,0,0,0,372,6363,27
449256,2024-10-23,06.11.2024,500000,Չայկովսկու փողոց 34,Երևան,3,1,1,7,150.0,3,2,3.2,6,3,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,3,4,1,1,1,1,1,1,0,1,0,0,14,3333,50
305770,2022-09-05,06.11.2024,300000,Comit Avenu,Երևան,2,2,1,14,118.0,4,1,2.8,4,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,793,2542,29
305770,2024-10-23,06.11.2024,260000,Ադանայի փողոց,Երևան,3,1,1,8,60.0,2,1,3.0,5,1,1,2,1,1,1,1,1,0,0,0,1,0,1,1,1,1,3,4,1,1,1,1,1,1,0,1,1,0,14,4333,30
449256,2023-10-27,06.11.2024,350000,Հրաչյա Ներսիսյան փողոց 3,Երևան,3,1,1,20,68.0,2,1,2.8,13,2,1,2,1,1,1,1,1,1,0,1,1,0,0,0,1,2,3,4,1,0,0,0,0,0,1,0,1,0,376,5147,34
305770,2024-06-08,06.11.2024,351000,Նաիրի Զարյան փողոց,Երևան,3,1,1,13,115.0,3,2,2.8,9,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,1,1,1,1,1,1,1,151,3052,38
272642,2024-10-31,06.11.2024,500000,Պետրոս Դուրյան փողոց,Երեւան,1,1,2,2,180.0,5,3,3.0,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,0,1,1,1,1,0,0,1,0,1,6,2777,36
305770,2022-09-04,06.11.2024,350000,Comit Avenu,Երևան,3,1,1,12,110.0,2,2,3.0,8,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,794,3181,55
449256,2024-08-28,06.11.2024,330000,Բրյուսովի փողոց,Երևան,2,2,1,9,105.0,3,2,2.8,2,3,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,2,3,4,1,1,0,0,0,0,1,0,0,0,70,3142,35
449256,2024-02-20,06.11.2024,230000,,Երևան,1,2,2,5,56.0,3,1,2.8,3,4,1,2,1,1,1,1,0,0,0,0,1,0,1,1,1,2,3,4,1,1,1,1,1,1,0,1,0,0,260,4107,18
305770,2022-09-12,06.11.2024,280000,Նիկողայոս Ադոնց փողոց,Երևան,3,1,1,8,60.0,2,1,3.0,2,2,1,2,1,1,1,1,1,1,0,0,1,0,0,0,1,2,3,2,1,1,0,0,0,0,1,0,1,0,786,4666,30
449256,2023-07-11,06.11.2024,430000,Կորյունի փողոց,Երևան,1,2,2,5,90.0,3,1,2.8,5,2,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,3,3,4,0,1,0,0,0,0,0,0,0,0,484,4777,30
305770,2024-10-30,06.11.2024,450000,Comit Avenu 48,Երևան,1,2,2,5,100.0,3,1,3.0,2,2,1,2,1,1,1,1,0,1,0,0,1,0,0,0,1,1,3,4,1,0,0,0,0,0,0,0,0,0,7,4500,33
449256,2024-10-11,06.11.2024,270000,Խորենացու փողոց,Երևան,3,1,1,12,56.0,2,1,2.8,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,26,4821,28
305770,2022-08-27,06.11.2024,220000,Հրաչյա Քոչարի փողոց,Երևան,1,2,2,5,50.0,1,1,2.8,1,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,802,4400,50
449256,2024-10-19,06.11.2024,400000,Երվանդ Քոչարի փողոց,Երևան,2,2,1,12,80.0,3,2,2.8,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,18,5000,26
305770,2022-09-07,06.11.2024,200000,Նաիրի Զարյան փողոց,Երևան,1,2,2,4,50.0,1,1,3.2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,0,0,0,0,0,0,0,0,0,0,791,4000,50
449256,2023-01-28,06.11.2024,350000,Տիգրան Մեծի պողոտա,Երևան,2,2,1,9,85.0,3,1,2.8,8,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,4,0,0,0,0,0,0,0,0,0,0,648,4117,28
305770,2022-09-07,06.11.2024,175500,,Երևան,1,2,2,5,35.0,1,1,2.6,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,0,0,0,0,0,0,0,0,791,5014,35
449256,2024-05-15,06.11.2024,280800,Սայաթ-Նովայի պողոտա,Երևան,2,2,1,10,80.0,3,1,2.8,8,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,175,3510,26
449256,2024-10-31,06.11.2024,585000,Թումանյան վիճակահանություն 34,Երևան,1,2,2,5,75.0,2,1,3.0,2,4,1,2,1,1,1,1,1,0,0,1,1,0,0,0,1,2,3,4,1,0,0,0,0,0,0,0,0,0,6,7800,37
449256,2024-10-11,06.11.2024,270000,Սարյանի փողոց,Երևան,1,2,2,6,50.0,2,1,2.8,6,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,26,5400,25
305770,2022-08-27,06.11.2024,150000,Մամիկոնյանց փողոց,Երևան,1,2,2,5,40.0,1,1,3.0,5,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,4,0,0,0,0,0,0,0,0,0,0,802,3750,40
449256,2023-08-07,06.11.2024,400000,Ամիրյան փողոց,Երևան,2,2,1,9,68.0,2,1,2.8,5,2,1,6,1,0,0,1,1,1,1,0,1,1,0,0,1,3,3,4,1,1,0,0,0,0,1,0,0,0,457,5882,34
305770,2024-10-31,06.11.2024,280000,Նիկողայոս Ադոնց փողոց 19/8,Երևան,3,1,1,14,60.0,2,1,2.8,14,2,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,2,3,4,1,0,0,0,0,0,0,0,0,0,6,4666,30
449256,2024-10-31,06.11.2024,400000,Tsitermnakababer մայրուղին 1/3,Երեւան,3,1,1,18,120.0,3,2,3.2,6,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,1,1,1,1,1,1,1,6,3333,40
449256,2023-05-03,06.11.2024,300000,Երվանդ Քոչարի փողոց,Երևան,2,2,1,13,60.0,2,1,2.8,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,553,5000,30
449256,2024-05-29,06.11.2024,350000,Ամիրյան փողոց,Երևան,1,2,2,5,40.0,2,1,2.8,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,161,8750,20
305770,2023-11-21,06.11.2024,370000,Վաղարշյան փող 21,Երեւան,1,2,2,5,95.0,4,1,2.8,5,4,1,2,1,1,1,1,0,0,0,0,1,0,1,1,1,2,3,4,1,1,1,1,1,1,0,1,0,0,351,3894,23
449256,2023-10-05,06.11.2024,340000,Քաջազնունի փողոց,Երեւան,2,2,1,9,70.0,2,1,2.8,7,4,1,3,1,1,1,1,1,1,1,0,1,1,0,0,1,3,3,4,1,1,0,0,0,0,1,0,0,0,398,4857,35
242278,2023-05-10,01.11.2024,100000,Վիլնյուսի փողոց,Երևան,1,1,2,8,35.0,2,1,2.8,6,2,1,3,0,0,1,0,0,0,0,0,0,1,0,0,1,3,3,5,0,1,1,1,0,0,1,1,0,0,546,2857,17
305770,2024-10-10,06.11.2024,409500,Արամ Խաչատրյանի փողոց,Երևան,3,1,1,14,65.0,2,1,3.0,9,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,5,0,0,0,0,0,0,0,0,0,0,27,6300,32
249600,2024-10-13,05.11.2024,140000,,Երևան,1,2,2,4,40.0,1,1,2.5,2,3,1,6,1,0,0,1,1,0,0,0,0,1,0,0,3,3,3,2,0,0,0,0,0,0,0,0,0,0,24,3500,40
306828,2023-07-10,01.11.2024,150000,Դավթաշեն 3-րդ թաղամաս 31/3,Երևան,1,1,2,7,45.0,2,1,2.8,5,2,2,3,0,0,1,0,0,0,0,0,1,1,0,0,1,3,3,4,0,1,1,1,0,0,1,1,0,0,485,3333,22
449256,2024-07-10,01.11.2024,385000,Թումանյան փողոց,Երևան,2,2,1,13,59.0,3,1,2.8,4,4,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,3,2,4,0,1,1,0,0,0,1,0,0,0,119,6525,19
242278,2024-07-24,03.11.2024,160000,Մինսկի փողոց,Երևան,2,2,1,9,80.0,3,1,2.7,2,3,1,4,1,0,0,1,0,0,0,0,1,0,0,0,1,1,3,4,1,1,0,0,0,0,0,0,0,0,105,2000,26
305770,2024-10-13,06.11.2024,250000,Մամիկոնյանց փողոց,Երևան,1,2,2,5,78.0,3,1,2.75,4,2,1,3,1,0,0,1,1,0,0,0,1,1,0,0,1,1,3,4,0,1,1,1,0,0,1,1,0,0,24,3205,26
449256,2024-08-29,05.11.2024,468000,Եզնիկ Կողբացի փողոց 16,Երևան,3,1,1,18,45.0,2,1,3.0,13,2,1,1,1,1,1,1,1,0,0,1,1,0,1,1,3,3,3,5,1,0,0,0,1,0,1,1,1,0,69,10400,22
305770,2024-10-15,06.11.2024,180000,Վիկտոր Համբարձումյանի փողոց,Երևան,1,2,1,7,48.0,2,1,2.8,5,4,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,3,4,0,0,1,0,0,0,0,0,0,0,22,3750,24
449256,2023-10-05,06.11.2024,340000,Քաջազնունի փողոց,Երեւան,2,2,1,9,70.0,2,1,2.8,7,4,1,3,1,1,1,1,1,1,1,0,1,1,0,0,1,3,3,4,1,1,0,0,0,0,1,0,0,0,398,4857,35
449256,2024-10-31,06.11.2024,546000,Մարշալ Բաղրամյան պողոտա 59,Երևան,3,1,1,17,118.0,2,2,3.2,17,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,1,1,1,1,1,1,1,6,4627,59
449256,2024-06-26,06.11.2024,585000,Աղայան փողոց,Երևան,2,2,1,11,85.0,2,1,2.8,10,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,133,6882,42
449256,2023-11-24,06.11.2024,320000,Զավարյան փողոց,Երևան,2,2,1,9,57.0,3,1,2.8,6,3,1,3,1,1,1,1,1,1,1,0,1,1,0,0,1,3,3,4,1,1,0,0,0,0,0,0,0,0,348,5614,19
449256,2024-07-18,06.11.2024,340000,Տերյան փողոց,Երևան,1,2,2,5,50.0,2,1,2.8,2,4,1,3,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,4,1,1,0,0,0,0,0,0,0,0,111,6800,25
449256,2024-10-31,06.11.2024,468000,Պարոնյան փողոց,Երևան,3,1,1,13,73.0,2,2,3.2,13,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,1,1,1,1,1,1,1,6,6410,36
449256,2023-10-21,06.11.2024,400000,Մոսկովյան փողոց,Երևան,1,2,2,4,94.0,4,1,3.0,4,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,382,4255,23
449256,2024-03-28,06.11.2024,331500,Երվանդ Քոչարի փողոց,Երևան,2,2,1,10,100.0,3,1,2.8,7,3,1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,223,3315,33
305770,2022-11-09,06.11.2024,280000,Comity Ave 15,Երեւան,3,1,1,9,55.0,2,1,3.0,6,2,1,2,1,1,1,1,0,1,0,0,1,0,0,0,1,2,3,2,0,0,0,0,0,0,0,0,0,0,728,5090,27
305770,2024-08-10,06.11.2024,300000,Նիկողայոս Ադոնցի փողոց,Երևան,3,1,1,8,48.0,2,1,3.0,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,1,1,1,1,1,1,1,88,6250,24
449256,2024-05-29,06.11.2024,600000,Նալբանդյան փողոց,Երևան,1,2,2,6,94.0,3,2,2.8,6,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,161,6382,31
449256,2024-05-24,06.11.2024,500000,Վարդանանց փողոց,Երևան,3,1,1,14,100.0,3,2,2.8,13,1,1,2,1,1,1,1,1,1,1,1,1,1,0,0,1,2,3,4,1,1,0,0,0,0,0,0,0,1,166,5000,33
449256,2024-10-11,06.11.2024,480000,Պուշկինի փողոց 51/1,Երևան,3,1,1,12,80.0,3,1,3.0,6,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,1,1,0,1,0,1,0,26,6000,26
449256,2024-08-31,06.11.2024,480000,Արգիշտի փողոց,Երևան,3,1,1,14,120.0,4,2,3.0,3,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,2,3,4,1,1,1,0,1,0,1,0,0,0,67,4000,30
449256,2024-02-08,06.11.2024,250000,Մովսես Խորենացու փողոց,Երևան,2,2,1,16,52.0,2,1,2.8,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,272,4807,26
449256,2024-10-23,06.11.2024,250000,Սարյան փողոց 24,Երևան,1,2,2,5,80.0,3,1,3.0,5,4,1,3,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,4,1,1,1,1,1,0,1,1,0,0,14,3125,26
449256,2024-08-31,06.11.2024,380000,Արգիշտի փողոց,Երևան,3,1,1,14,80.0,3,1,3.0,12,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,2,3,4,1,1,1,0,1,0,1,0,0,0,67,4750,26
305770,2024-10-19,06.11.2024,200000,Ազատության պողոտա 3,Երևան,2,2,1,9,80.0,3,2,3.0,2,4,1,3,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,4,1,1,1,1,0,0,0,0,0,0,18,2500,26
449256,2023-10-19,06.11.2024,300000,Երվանդ Քոչարի փողոց,Երևան,2,2,1,11,52.0,2,1,2.8,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,384,5769,26
449256,2024-10-25,06.11.2024,250000,Խորենացու փողոց 25,Երևան,2,2,1,9,50.0,2,1,3.0,6,4,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,4,1,1,1,1,1,0,1,1,0,0,12,5000,25
449256,2023-05-05,06.11.2024,507000,Պուշկինի փողոց,Երևան,1,2,2,4,54.0,1,1,3.0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,551,9388,54
449256,2024-10-21,06.11.2024,624000,Ալեք Մանուկյանի փողոց 8/1,Երևան,3,1,1,11,65.0,3,1,2.8,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,16,9600,21
449256,2024-10-25,06.11.2024,350000,Նալբանդյան փողոց,Երևան,3,1,1,12,105.0,3,1,2.8,11,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,12,3333,35
449256,2024-09-19,06.11.2024,429000,Սարյան փողոց 1,Երևան,3,1,1,8,90.0,3,2,3.0,2,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,1,2,3,4,1,1,1,1,1,0,1,1,1,0,48,4766,30
449256,2024-10-25,06.11.2024,200000,Արշակունյաց պողոտա,Երևան,1,2,2,5,35.0,1,1,2.8,5,4,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,12,5714,35
449256,2024-10-24,06.11.2024,585000,Մովսես Խորենացի փողոց 1-ին նրբանցք,Երևան,3,1,1,6,110.0,4,2,3.0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,1,0,0,0,0,0,0,0,0,13,5318,27
449256,2024-10-24,06.11.2024,200000,Մաշտոցի պողոտա,Երևան,1,2,2,4,45.0,1,1,2.8,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,13,4444,45
449256,2024-11-01,06.11.2024,280000,Եզնիկ Կողբացի փողոց 2,Երևան,2,2,1,9,72.0,2,1,3.0,4,4,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,4,1,1,1,1,1,0,1,1,0,0,5,3888,36
449256,2024-03-13,06.11.2024,800000,Տերյան փողոց,Երևան,1,2,2,5,125.0,5,2,2.8,5,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,1,1,1,0,1,0,1,238,6400,25
449256,2024-09-05,06.11.2024,250000,Թումանյան փողոց,Երևան,1,2,2,5,40.0,1,1,2.8,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,62,6250,40
272642,2024-11-01,06.11.2024,390000,Ծարավ աղբյուրի փողոց,Երևան,3,1,1,4,80.0,3,2,3.0,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,1,1,0,1,1,1,1,5,4875,26
449256,2024-05-09,06.11.2024,468000,Թումանյան փողոց,Երևան,3,1,1,7,95.0,3,1,2.8,4,2,1,3,1,1,1,1,1,1,1,0,1,1,0,0,1,2,3,4,1,1,0,1,0,0,0,0,0,0,181,4926,31
449256,2023-09-02,06.11.2024,507000,Մոսկովյան փողոց,Երևան,1,2,1,7,55.0,2,1,3.0,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,431,9218,27
449256,2024-10-08,06.11.2024,400000,Սարյան փողոց 26/3,Երևան,3,1,1,8,90.0,3,2,3.0,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,1,1,1,1,0,0,0,0,1,0,29,4444,30
449256,2024-05-13,06.11.2024,858000,Սարյան փողոց,Երևան,2,2,1,11,85.0,3,1,2.8,4,2,1,2,1,1,1,1,1,1,1,1,1,1,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,177,10094,28
305770,2024-10-11,06.11.2024,220000,Վիկտոր Համբարցյան փողոց 97,Երեւան,2,2,1,10,85.0,2,1,3.0,2,2,1,2,1,1,1,1,1,1,1,0,1,1,1,1,2,2,3,4,1,1,1,1,1,0,1,1,0,0,26,2588,42
449256,2024-06-11,06.11.2024,702000,Մեսրոպ Մաշտոցի պողոտա,Երևան,2,2,1,14,130.0,4,2,2.8,5,1,1,2,1,1,1,1,1,1,1,1,1,1,1,0,1,2,3,4,1,1,0,0,0,0,0,0,0,1,148,5400,32
305770,2024-10-18,06.11.2024,390000,Մամիկոնյանց փողոց,Երևան,3,1,1,14,80.0,3,2,3.0,11,2,1,1,0,1,1,1,1,0,1,0,1,1,0,0,2,3,3,4,1,1,1,1,0,0,1,1,0,0,19,4875,26
449256,2023-10-17,06.11.2024,420000,Մովսես Խորենացու փողոց,Երևան,2,2,1,11,93.0,3,1,2.8,11,4,1,4,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,4,1,1,0,0,0,0,1,0,0,0,386,4516,31
305770,2024-10-22,06.11.2024,250000,Վահագն Դավթյան փողոց 1/4,Երեւան,3,1,1,8,60.0,2,1,3.0,4,2,1,2,1,1,1,1,1,1,1,0,1,1,1,1,1,2,3,4,1,1,1,1,1,0,1,1,0,0,15,4166,30
449256,2024-05-05,06.11.2024,468000,Թումանյան stete,Երևան,3,1,1,6,90.0,2,1,3.0,2,2,1,3,1,1,1,1,1,1,1,0,1,1,0,0,1,2,3,4,1,1,0,0,0,0,0,0,0,0,185,5200,45
449256,2024-10-17,06.11.2024,230000,Թումանյան փողոց,Երևան,1,2,2,6,40.0,1,1,2.8,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,0,0,0,0,0,0,0,0,0,0,20,5750,40
306828,2024-11-02,06.11.2024,546000,Սասնա Ծռերի փողոց 2,Երևան,3,1,1,19,95.0,3,2,3.2,18,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,1,1,1,1,1,1,1,1,1,1,4,5747,31
449256,2024-07-12,06.11.2024,250000,Նար–Դոսի փողոց,Երևան,2,2,1,9,100.0,3,1,2.8,3,2,1,4,1,1,1,1,1,1,1,0,1,1,1,0,1,2,3,4,1,1,0,0,0,0,0,0,0,0,117,2500,33
449256,2023-10-24,06.11.2024,300000,Իսրայելյան փողոց,Երևան,2,2,1,9,56.0,1,1,2.8,6,3,1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,2,3,4,1,1,0,0,0,0,0,0,0,0,379,5357,56
